begin,open,close,high,low
2022-08-17,54.5,54.0,54.9,53.8
2022-08-18,55.0,54.5,55.0,53.8
2022-08-19,54.4,54.4,54.7,53.0
2022-08-22,54.5,54.6,54.6,54.1
2022-08-23,54.7,54.8,54.8,54.0
2022-08-24,54.9,55.0,55.1,53.5
2022-08-25,55.0,54.3,55.0,53.2
2022-08-26,54.3,54.7,54.7,53.4
2022-08-29,54.9,54.9,55.5,54.6
2022-08-30,54.5,55.9,56.4,54.2
2022-08-31,55.0,55.3,55.8,54.3
2022-09-01,55.5,54.6,55.5,54.5
2022-09-02,55.3,55.3,55.4,54.7
2022-09-05,55.4,55.9,55.9,54.8
2022-09-06,56.0,55.5,56.0,54.7
2022-09-07,55.5,56.0,56.0,54.8
2022-09-08,56.1,55.4,56.1,54.7
2022-09-09,55.5,55.3,55.7,54.8
2022-09-12,55.8,55.8,56.7,54.5
2022-09-13,56.1,56.2,56.5,55.2
2022-09-14,56.2,55.9,56.2,55.5
2022-09-15,55.9,55.9,56.2,55.5
2022-09-16,56.0,58.0,59.5,55.7
2022-09-19,58.2,57.6,58.8,56.6
2022-09-20,58.1,54.6,58.1,53.0
2022-09-21,50.0,54.1,54.1,47.0
2022-09-22,54.0,54.1,54.7,53.5
2022-09-23,54.0,52.7,54.0,48.8
2022-09-26,53.9,48.8,53.9,48.0
2022-09-27,52.0,50.5,52.0,49.2
2022-09-28,51.5,51.1,51.5,50.0
2022-09-29,51.5,50.1,51.5,49.0
2022-09-30,51.1,49.8,51.1,48.0
2022-10-03,51.4,51.3,51.4,51.1
2022-10-04,52.0,52.0,52.2,50.8
2022-10-05,51.9,51.7,52.0,50.7
2022-10-06,51.8,52.3,53.6,49.9
2022-10-07,52.1,50.9,52.2,50.4
2022-10-10,51.6,51.2,51.6,50.0
2022-10-11,50.6,52.3,52.5,50.5
2022-10-12,52.3,52.2,52.4,51.0
2022-10-13,52.0,52.0,52.0,51.1
2022-10-14,51.4,52.2,52.2,51.4
2022-10-17,52.2,52.5,52.5,51.6
2022-10-18,52.5,51.9,52.5,51.6
2022-10-19,51.6,51.5,51.8,51.0
2022-10-20,51.8,51.3,51.8,50.8
2022-10-21,51.2,51.3,51.3,50.7
2022-10-24,51.1,51.5,51.5,50.7
2022-10-25,51.6,52.2,52.5,51.6
2022-10-26,51.3,51.9,52.5,49.5
2022-10-27,51.9,55.0,56.5,51.9
2022-10-28,55.0,54.0,55.5,53.1
2022-10-31,55.0,56.3,57.9,54.5
2022-11-01,56.4,56.7,58.0,55.1
2022-11-02,56.4,55.9,56.8,54.4
2022-11-03,55.6,54.9,56.0,54.4
2022-11-07,54.6,55.9,56.0,54.2
2022-11-08,55.5,55.7,56.5,54.8
2022-11-09,55.9,54.7,57.6,54.0
2022-11-10,54.0,55.1,55.1,53.8
2022-11-11,55.0,57.8,57.8,54.2
2022-11-14,58.5,60.0,60.5,56.0
2022-11-15,60.2,60.0,62.0,57.4
2022-11-16,60.0,60.5,61.2,57.0
2022-11-17,61.2,59.4,61.2,58.0
2022-11-18,59.4,59.9,60.1,58.0
2022-11-21,60.2,63.0,63.0,59.2
2022-11-22,63.7,62.2,64.1,59.1
2022-11-23,62.0,64.1,65.8,62.0
2022-11-24,64.3,64.7,65.4,63.5
